,t,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12
9110,1573744343.4301336,0.21498137712478638,-0.13818685710430145,-0.2043856680393219,0.27004656195640564,-0.14115531742572784,0.2034931778907776,692.6009521484375,705.9542236328125,706.3403930664062,711.7227783203125,687.6630859375,710.2915649414062,691.2169189453125,707.253662109375,705.1611328125,712.8698120117188,688.8031005859375,709.252197265625
9111,1573744343.4399767,0.2177475094795227,-0.14075088500976562,-0.20305147767066956,0.26938432455062866,-0.13841500878334045,0.20093701779842377,692.3670654296875,706.3674926757812,706.78369140625,711.1060791015625,687.7108764648438,709.9188842773438,690.977294921875,707.668701171875,705.5951538085938,712.2672729492188,688.8529663085938,708.875732421875
9112,1573744343.449084,0.2218421995639801,-0.1444569230079651,-0.20017726719379425,0.2664365768432617,-0.13442905247211456,0.19688838720321655,692.2276611328125,706.9672241210938,706.644287109375,711.032470703125,687.13623046875,710.1854858398438,690.8281860351562,708.2733154296875,705.4570922851562,712.1920166015625,688.279052734375,709.1455688476562
9113,1573744343.4580948,0.2243441343307495,-0.1468713879585266,-0.19781914353370667,0.26432210206985474,-0.13181757926940918,0.1943817436695099,692.2521362304688,707.351318359375,706.8535766601562,710.7689819335938,687.160400390625,710.1019897460938,690.849609375,708.6582641601562,705.6632080078125,711.9338989257812,688.3047485351562,709.06005859375
9114,1573744343.4690793,0.22810107469558716,-0.14983171224594116,-0.19602017104625702,0.26271331310272217,-0.12815125286579132,0.19089274108409882,691.89404296875,707.8429565429688,706.5870971679688,710.6449584960938,686.3699340820312,710.3601684570312,690.4744262695312,709.1610107421875,705.393310546875,711.8125,687.5196533203125,709.3180541992188
9115,1573744343.4759672,0.23314085602760315,-0.15410079061985016,-0.192118301987648,0.2600266933441162,-0.12273605912923813,0.1862565577030182,691.766845703125,708.5094604492188,707.078125,709.8760986328125,686.41650390625,709.9747314453125,690.3302612304688,709.8386840820312,705.8660278320312,711.06787109375,687.5791625976562,708.9189453125
9116,1573744343.4884226,0.23943759500980377,-0.15904858708381653,-0.18773575127124786,0.25753867626190186,-0.11583097279071808,0.18065565824508667,691.5099487304688,709.239990234375,707.65283203125,708.80712890625,686.4215087890625,709.38427734375,690.0452880859375,710.5894165039062,706.41162109375,710.0358276367188,687.60595703125,708.305908203125
9117,1573744343.4967015,0.24287250638008118,-0.1617497354745865,-0.18479621410369873,0.2545592784881592,-0.11208309978246689,0.1772492527961731,691.55517578125,709.7412719726562,707.3074951171875,709.0608520507812,685.8317260742188,709.9241333007812,690.0751342773438,711.1021118164062,706.0655517578125,710.2871704101562,687.0252075195312,708.8428344726562
9118,1573744343.507316,0.24823297560214996,-0.166341170668602,-0.18008756637573242,0.2509523928165436,-0.10580340772867203,0.17180059850215912,691.5660400390625,710.406005859375,707.7224731445312,708.3305053710938,685.9332885742188,709.580078125,690.0691528320312,711.7784423828125,706.4641723632812,709.578857421875,687.140625,708.4840698242188
9119,1573744343.5157282,0.2538571059703827,-0.17110218107700348,-0.17613239586353302,0.24729715287685394,-0.09907267242670059,0.16574184596538544,691.6346435546875,710.9627075195312,707.46728515625,708.1860961914062,685.408203125,709.7421875,690.1198120117188,712.3486938476562,706.2037963867188,709.4390869140625,686.6292114257812,708.636962890625
9120,1573744343.52502,0.25924405455589294,-0.17595770955085754,-0.17230169475078583,0.24431979656219482,-0.09219171851873398,0.15963461995124817,691.7827758789062,711.384521484375,707.7416381835938,707.4703369140625,685.5556030273438,709.2160034179688,690.2567138671875,712.7791748046875,706.466064453125,708.7405395507812,686.7886352539062,708.0966186523438
9121,1573744343.5373933,0.2641774117946625,-0.17997026443481445,-0.16966702044010162,0.2418145388364792,-0.08595173805952072,0.15404243767261505,691.7782592773438,711.810791015625,707.2894287109375,707.4630737304688,684.8472290039062,709.4806518554688,690.2334594726562,713.2199096679688,706.0107421875,708.7339477539062,686.0942993164062,708.353271484375
9122,1573744343.5449839,0.2702291011810303,-0.1854276955127716,-0.165256068110466,0.2382572591304779,-0.07771051675081253,0.1465768814086914,691.9873657226562,712.4178466796875,707.6370239257812,706.7122802734375,685.0534057617188,709.0366821289062,690.429443359375,713.8364868164062,706.3465576171875,708.000732421875,686.3126220703125,707.8950805664062
9123,1573744343.5573454,0.27861788868904114,-0.19307799637317657,-0.16079871356487274,0.23385964334011078,-0.06585122644901276,0.13528108596801758,692.1617431640625,713.30517578125,707.4589233398438,706.2537841796875,684.557373046875,709.0762329101562,690.5867309570312,714.7349853515625,706.1687622070312,707.54345703125,685.8280029296875,707.9269409179688
9124,1573744343.5669706,0.2840670943260193,-0.19793899357318878,-0.15787366032600403,0.23161131143569946,-0.05767662823200226,0.127816841006279,692.4544677734375,713.8500366210938,707.7278442382812,705.6919555664062,684.754638671875,708.7503662109375,690.8668823242188,715.289794921875,706.42822265625,706.99560546875,686.03662109375,707.588134765625
9125,1573744343.5765522,0.2892209589481354,-0.20217373967170715,-0.15525570511817932,0.22892174124717712,-0.04970623552799225,0.1207486018538475,692.832275390625,714.3515014648438,707.1822509765625,706.0194091796875,684.1839599609375,709.294189453125,691.226318359375,715.80712890625,705.8817138671875,707.3191528320312,685.4854736328125,708.119873046875
9126,1573744343.587912,0.29372653365135193,-0.20640379190444946,-0.152609720826149,0.22667235136032104,-0.0421595573425293,0.11381463706493378,693.3067016601562,714.686767578125,707.3067626953125,705.644775390625,684.4842529296875,708.9954223632812,691.6952514648438,716.1482543945312,706.0008544921875,706.95263671875,685.7952270507812,707.8094482421875
9127,1573744343.5965545,0.29854002594947815,-0.21047554910182953,-0.15051843225955963,0.22437769174575806,-0.034031957387924194,0.10653190314769745,693.6796264648438,715.0635986328125,706.6672973632812,705.9340209960938,683.907958984375,709.4583740234375,692.0536499023438,716.5382080078125,705.3627319335938,707.2354736328125,685.2371826171875,708.2611694335938
9128,1573744343.6067607,0.30308690667152405,-0.21449299156665802,-0.1481734812259674,0.2225559949874878,-0.025962820276618004,0.09924803674221039,694.0227661132812,715.3502807617188,706.6394653320312,705.4933471679688,684.0316772460938,709.1670532226562,692.386474609375,716.8345947265625,705.3272094726562,706.8046264648438,685.3739013671875,707.9559326171875
9129,1573744343.6159005,0.3074895739555359,-0.21838046610355377,-0.14625349640846252,0.21999916434288025,-0.01782764121890068,0.09172190725803375,694.2372436523438,715.6751098632812,705.75146484375,705.79931640625,683.2020874023438,709.7411499023438,692.5905151367188,717.1682739257812,704.4476928710938,707.0956420898438,684.5592651367188,708.5238647460938
9130,1573744343.6250153,0.309566855430603,-0.2204274982213974,-0.1447170227766037,0.21849972009658813,-0.013688996434211731,0.087786965072155,694.40771484375,715.8014526367188,705.6898193359375,705.5576171875,683.2778930664062,709.606201171875,692.76025390625,717.2955932617188,704.38623046875,706.8547973632812,684.6380615234375,708.3850708007812
9131,1573744343.6373665,0.3155563771724701,-0.22567392885684967,-0.14264194667339325,0.21611101925373077,-0.0017772256396710873,0.07706758379936218,694.947265625,716.1181030273438,704.7335815429688,705.7919921875,682.6173706054688,710.0322875976562,693.285888671875,717.6262817382812,703.4329223632812,707.0797119140625,684.0023803710938,708.7946166992188
9132,1573744343.6428475,0.3173825740814209,-0.22728781402111053,-0.1422310322523117,0.21593084931373596,0.0019499921472743154,0.07373633235692978,695.1759643554688,716.1880493164062,704.6897583007812,705.657470703125,682.7103881835938,709.8976440429688,693.5108032226562,717.7006225585938,703.3853759765625,706.9492797851562,684.1018676757812,708.6528930664062
9133,1573744343.6552823,0.32287460565567017,-0.23248295485973358,-0.14064060151576996,0.21354451775550842,0.013909975998103619,0.0625389814376831,695.7715454101562,716.6723022460938,703.8219604492188,705.9956665039062,682.1378173828125,710.512451171875,694.10009765625,718.19140625,702.5288696289062,707.2698364257812,683.5469360351562,709.2583618164062
9134,1573744343.6641457,0.32457223534584045,-0.23429569602012634,-0.13961289823055267,0.21242675185203552,0.017915336415171623,0.058553412556648254,695.9923706054688,716.8955688476562,703.8735961914062,705.8148193359375,682.3234252929688,710.4698486328125,694.322509765625,718.4132080078125,702.5828857421875,707.0880126953125,683.7322998046875,709.214599609375
9135,1573744343.6726952,0.3280983567237854,-0.23752082884311676,-0.1400141566991806,0.21194566786289215,0.02577013149857521,0.05121220275759697,696.2522583007812,717.271484375,703.0357055664062,706.28076171875,681.5255737304688,711.1754760742188,694.5757446289062,718.7944946289062,701.7573852539062,707.5347290039062,682.9484252929688,709.9160766601562
9136,1573744343.6827826,0.33168816566467285,-0.24072375893592834,-0.13952651619911194,0.2118331342935562,0.03394290432333946,0.04361385479569435,696.7488403320312,717.761962890625,703.220458984375,706.0147705078125,681.8896484375,711.1221313476562,695.0640869140625,719.2926025390625,701.9368286132812,707.2764282226562,683.3220825195312,709.8518676757812
9137,1573744343.6916237,0.3352704644203186,-0.24370524287223816,-0.1401403397321701,0.21175368130207062,0.042172737419605255,0.03620576113462448,697.016845703125,718.244873046875,702.3961791992188,706.5487060546875,681.0631103515625,711.9711303710938,695.3193359375,719.7857055664062,701.1214599609375,707.79443359375,682.515869140625,710.6919555664062
9138,1573744343.7044342,0.340169221162796,-0.24897639453411102,-0.1396380364894867,0.21080493927001953,0.055002611130476,0.023304691538214684,697.7664794921875,719.0548706054688,702.6167602539062,706.115234375,681.6437377929688,711.9664916992188,696.0738525390625,720.5910034179688,701.3519287109375,707.354736328125,683.0938720703125,710.6863403320312
9139,1573744343.7138221,0.34336158633232117,-0.25205227732658386,-0.14084750413894653,0.21101076900959015,0.0633758157491684,0.015549875795841217,698.2740478515625,719.4723510742188,701.8043212890625,706.7679443359375,681.02294921875,712.7896118164062,696.5784912109375,721.0117797851562,700.5535888671875,707.986083984375,682.4892578125,711.503173828125
9140,1573744343.7229548,0.34486550092697144,-0.25349724292755127,-0.1415519118309021,0.21183671057224274,0.06718656420707703,0.011926120147109032,698.5293579101562,719.5901489257812,701.8427124023438,706.6098022460938,681.199951171875,712.6417846679688,696.832763671875,721.1315307617188,700.5904541015625,707.8304443359375,682.6686401367188,711.3513793945312
9141,1573744343.7317207,0.3479752838611603,-0.2561393678188324,-0.14314620196819305,0.21286696195602417,0.07505185902118683,0.00486207939684391,698.8972778320312,720.0435791015625,701.2061157226562,707.0667724609375,680.6287231445312,713.3311767578125,697.1907958984375,721.5934448242188,699.961181640625,708.274658203125,682.1163940429688,712.0310668945312
9142,1573744343.7405598,0.3509259819984436,-0.2590472400188446,-0.14489144086837769,0.21476897597312927,0.08260538429021835,-0.002693554386496544,699.2734985351562,720.4891357421875,701.5272216796875,706.5545654296875,681.064453125,713.017822265625,697.5650024414062,722.0403442382812,700.2818603515625,707.7671508789062,682.5498046875,711.7155151367188
9143,1573744343.7530682,0.3548535704612732,-0.2629762291908264,-0.14791442453861237,0.2165805995464325,0.0932280495762825,-0.0130770243704319,699.7515869140625,721.2892456054688,701.024658203125,706.905517578125,680.582763671875,713.7821655273438,698.0404663085938,722.8408203125,699.7987670898438,708.0949096679688,682.0767822265625,712.479248046875
9144,1573744343.7620926,0.35619452595710754,-0.2644444704055786,-0.1488325446844101,0.21741214394569397,0.09698159992694855,-0.01696878857910633,699.9232177734375,721.4844970703125,701.13037109375,706.640380859375,680.7715454101562,713.62353515625,698.2139892578125,723.0343017578125,699.9071044921875,707.8291015625,682.261962890625,712.3218383789062
9145,1573744343.7706127,0.35844847559928894,-0.2665505111217499,-0.15052728354930878,0.21813693642616272,0.10332085192203522,-0.022874105721712112,700.09716796875,721.9107666015625,700.4529418945312,707.0673217773438,680.0827026367188,714.353515625,698.3836059570312,723.4629516601562,699.2444458007812,708.2362670898438,681.5857543945312,713.0487060546875
9146,1573744343.7812757,0.3606666922569275,-0.2684870958328247,-0.1520606130361557,0.22011171281337738,0.10899259150028229,-0.02843632362782955,700.3305053710938,722.247314453125,700.7833251953125,706.5288696289062,680.4749755859375,714.0029296875,698.610595703125,723.8045043945312,699.5693359375,707.7074584960938,681.9777221679688,712.6942138671875
9147,1573744343.7925582,0.3650103807449341,-0.2726353406906128,-0.15590311586856842,0.2231096774339676,0.12113729119300842,-0.04018203541636467,700.84033203125,723.0521240234375,700.3924560546875,706.551025390625,680.1742553710938,714.48681640625,699.1142578125,724.6130981445312,699.1928100585938,707.7136840820312,681.6870727539062,713.1736450195312
9148,1573744343.8026097,0.3671599328517914,-0.2749885022640228,-0.15828371047973633,0.2255154699087143,0.12709930539131165,-0.04660166800022125,701.2440795898438,723.546875,700.9134521484375,706.0474243164062,680.77978515625,714.1586303710938,699.5204467773438,725.105224609375,699.7159423828125,707.213134765625,682.2813720703125,712.8499755859375
9149,1573744343.8107738,0.3687487840652466,-0.27629151940345764,-0.1599649339914322,0.22624178230762482,0.1317325234413147,-0.050481706857681274,701.4286499023438,723.8921508789062,700.1114501953125,706.7650756835938,679.9548950195312,715.0830078125,699.6984252929688,725.4553833007812,698.92724609375,707.9104614257812,681.4762573242188,713.7670288085938
9150,1573744343.819928,0.37109988927841187,-0.27850085496902466,-0.16283567249774933,0.22941255569458008,0.1378280073404312,-0.056672222912311554,701.8646240234375,724.3710327148438,700.5752563476562,706.3306884765625,680.4828491210938,714.7791137695312,700.1304931640625,725.9375,699.387939453125,707.4835205078125,681.9999389648438,713.4620361328125
